26524903, 189523.829064, 192.0.91.1, 128.0.0.47, 65
26535947, 189567.777858, 192.0.91.1, 128.0.0.47, 117
26535956, 189567.805712, 192.0.91.1, 128.0.0.47, 212
26535957, 189567.805717, 192.0.91.1, 128.0.0.47, 212
26535966, 189567.841436, 192.0.91.1, 128.0.0.47, 263
26535967, 189567.841439, 192.0.91.1, 128.0.0.47, 263
26535976, 189567.865048, 192.0.91.1, 128.0.0.47, 265
26535977, 189567.865051, 192.0.91.1, 128.0.0.47, 265
26535983, 189567.898531, 192.0.91.1, 128.0.0.47, 271
26535984, 189567.898541, 192.0.91.1, 128.0.0.47, 271
26535990, 189567.925175, 192.0.91.1, 128.0.0.47, 213
26535991, 189567.925178, 192.0.91.1, 128.0.0.47, 213
26536003, 189567.955248, 192.0.91.1, 128.0.0.47, 157
26536004, 189567.955255, 192.0.91.1, 128.0.0.47, 157
26536010, 189567.988753, 192.0.91.1, 128.0.0.47, 245
26536011, 189567.988756, 192.0.91.1, 128.0.0.47, 245
26536026, 189568.014958, 192.0.91.1, 128.0.0.47, 164
26536027, 189568.014961, 192.0.91.1, 128.0.0.47, 164
26536033, 189568.045200, 192.0.91.1, 128.0.0.47, 272
26536034, 189568.045202, 192.0.91.1, 128.0.0.47, 272
26536043, 189568.074691, 192.0.91.1, 128.0.0.47, 238
26536044, 189568.074693, 192.0.91.1, 128.0.0.47, 238
26536050, 189568.104660, 192.0.91.1, 128.0.0.47, 266
26536051, 189568.104663, 192.0.91.1, 128.0.0.47, 266
26536060, 189568.134385, 192.0.91.1, 128.0.0.47, 256
26536061, 189568.134391, 192.0.91.1, 128.0.0.47, 256
26536076, 189568.168256, 192.0.91.1, 128.0.0.47, 296
26536077, 189568.168259, 192.0.91.1, 128.0.0.47, 296
26536086, 189568.194981, 192.0.91.1, 128.0.0.47, 186
26536087, 189568.194991, 192.0.91.1, 128.0.0.47, 186
26536096, 189568.226961, 192.0.91.1, 128.0.0.47, 337
26536097, 189568.226964, 192.0.91.1, 128.0.0.47, 337
26536104, 189568.264185, 192.0.91.1, 128.0.0.47, 153
26536105, 189568.264190, 192.0.91.1, 128.0.0.47, 153
26536116, 189568.284802, 192.0.91.1, 128.0.0.47, 264
26536117, 189568.284804, 192.0.91.1, 128.0.0.47, 264
26536126, 189568.317775, 192.0.91.1, 128.0.0.47, 296
26536127, 189568.317778, 192.0.91.1, 128.0.0.47, 296
26536134, 189568.349636, 192.0.91.1, 128.0.0.47, 298
26536135, 189568.349639, 192.0.91.1, 128.0.0.47, 298
26536147, 189568.381123, 192.0.91.1, 128.0.0.47, 305
26536148, 189568.381125, 192.0.91.1, 128.0.0.47, 305
26536156, 189568.408487, 192.0.91.1, 128.0.0.47, 265
26536157, 189568.408493, 192.0.91.1, 128.0.0.47, 265
26536167, 189568.439451, 192.0.91.1, 128.0.0.47, 136
26536168, 189568.439455, 192.0.91.1, 128.0.0.47, 136
26536176, 189568.467945, 192.0.91.1, 128.0.0.47, 263
26536177, 189568.467948, 192.0.91.1, 128.0.0.47, 263
26536186, 189568.496919, 192.0.91.1, 128.0.0.47, 131
26536187, 189568.496924, 192.0.91.1, 128.0.0.47, 131
26536196, 189568.527156, 192.0.91.1, 128.0.0.47, 292
26536197, 189568.527161, 192.0.91.1, 128.0.0.47, 292
26536207, 189568.559889, 192.0.91.1, 128.0.0.47, 166
26536208, 189568.559892, 192.0.91.1, 128.0.0.47, 166
26536216, 189568.587740, 192.0.91.1, 128.0.0.47, 294
26536217, 189568.587743, 192.0.91.1, 128.0.0.47, 294
26536226, 189568.618469, 192.0.91.1, 128.0.0.47, 160
26536227, 189568.618473, 192.0.91.1, 128.0.0.47, 160
26536237, 189568.647588, 192.0.91.1, 128.0.0.47, 254
26536238, 189568.647591, 192.0.91.1, 128.0.0.47, 254
26536246, 189568.677320, 192.0.91.1, 128.0.0.47, 292
26536247, 189568.677323, 192.0.91.1, 128.0.0.47, 292
26536256, 189568.705666, 192.0.91.1, 128.0.0.47, 275
26536257, 189568.705670, 192.0.91.1, 128.0.0.47, 275
26536266, 189568.737302, 192.0.91.1, 128.0.0.47, 156
26536267, 189568.737311, 192.0.91.1, 128.0.0.47, 156
26536276, 189568.765630, 192.0.91.1, 128.0.0.47, 266
26536277, 189568.765633, 192.0.91.1, 128.0.0.47, 266
26536286, 189568.794739, 192.0.91.1, 128.0.0.47, 166
26536287, 189568.794744, 192.0.91.1, 128.0.0.47, 166
26536296, 189568.824358, 192.0.91.1, 128.0.0.47, 305
26536297, 189568.824361, 192.0.91.1, 128.0.0.47, 305
26536306, 189568.854369, 192.0.91.1, 128.0.0.47, 194
26536307, 189568.854372, 192.0.91.1, 128.0.0.47, 194
26536316, 189568.889684, 192.0.91.1, 128.0.0.47, 323
26536317, 189568.889690, 192.0.91.1, 128.0.0.47, 323
26536326, 189568.914916, 192.0.91.1, 128.0.0.47, 176
26536327, 189568.914919, 192.0.91.1, 128.0.0.47, 176
26536333, 189568.945397, 192.0.91.1, 128.0.0.47, 302
26536334, 189568.945400, 192.0.91.1, 128.0.0.47, 302
26536346, 189568.975008, 192.0.91.1, 128.0.0.47, 288
26536347, 189568.975012, 192.0.91.1, 128.0.0.47, 288
26536357, 189569.011360, 192.0.91.1, 128.0.0.47, 264
26536358, 189569.011363, 192.0.91.1, 128.0.0.47, 264
26536364, 189569.039719, 192.0.91.1, 128.0.0.47, 136
26536365, 189569.039724, 192.0.91.1, 128.0.0.47, 136
26536377, 189569.073948, 192.0.91.1, 128.0.0.47, 314
26536378, 189569.073953, 192.0.91.1, 128.0.0.47, 314
26536383, 189569.097555, 192.0.91.1, 128.0.0.47, 187
26536384, 189569.097558, 192.0.91.1, 128.0.0.47, 187
26536397, 189569.134412, 192.0.91.1, 128.0.0.47, 290
26536398, 189569.134414, 192.0.91.1, 128.0.0.47, 290
26536403, 189569.157801, 192.0.91.1, 128.0.0.47, 138
26536404, 189569.157901, 192.0.91.1, 128.0.0.47, 138
26536414, 189569.189503, 192.0.91.1, 128.0.0.47, 269
26536415, 189569.189511, 192.0.91.1, 128.0.0.47, 269
26536426, 189569.220356, 192.0.91.1, 128.0.0.47, 176
26536427, 189569.220360, 192.0.91.1, 128.0.0.47, 176
26536433, 189569.247733, 192.0.91.1, 128.0.0.47, 289
26536434, 189569.247736, 192.0.91.1, 128.0.0.47, 289
26536446, 189569.275833, 192.0.91.1, 128.0.0.47, 263
26536447, 189569.275835, 192.0.91.1, 128.0.0.47, 263
26536457, 189569.310683, 192.0.91.1, 128.0.0.47, 298
26536458, 189569.310685, 192.0.91.1, 128.0.0.47, 298
26536466, 189569.338542, 192.0.91.1, 128.0.0.47, 184
26536467, 189569.338551, 192.0.91.1, 128.0.0.47, 184
26536476, 189569.366903, 192.0.91.1, 128.0.0.47, 325
26536477, 189569.366907, 192.0.91.1, 128.0.0.47, 325
26536490, 189569.398753, 192.0.91.1, 128.0.0.47, 186
26536491, 189569.398760, 192.0.91.1, 128.0.0.47, 186
26536499, 189569.427127, 192.0.91.1, 128.0.0.47, 328
26536500, 189569.427129, 192.0.91.1, 128.0.0.47, 328
26536509, 189569.457602, 192.0.91.1, 128.0.0.47, 165
26536510, 189569.457605, 192.0.91.1, 128.0.0.47, 165
26536519, 189569.486705, 192.0.91.1, 128.0.0.47, 282
26536520, 189569.486710, 192.0.91.1, 128.0.0.47, 282
26536529, 189569.513948, 192.0.91.1, 128.0.0.47, 139
26536530, 189569.513950, 192.0.91.1, 128.0.0.47, 139
26536539, 189569.547291, 192.0.91.1, 128.0.0.47, 336
26536540, 189569.547294, 192.0.91.1, 128.0.0.47, 336
26536549, 189569.575146, 192.0.91.1, 128.0.0.47, 318
26536550, 189569.575152, 192.0.91.1, 128.0.0.47, 318
26536559, 189569.605532, 192.0.91.1, 128.0.0.47, 288
26536560, 189569.605534, 192.0.91.1, 128.0.0.47, 288
26536569, 189569.634876, 192.0.91.1, 128.0.0.47, 108
26536570, 189569.634989, 192.0.91.1, 128.0.0.47, 108
26536576, 189569.664498, 192.0.91.1, 128.0.0.47, 240
26536577, 189569.664501, 192.0.91.1, 128.0.0.47, 240
26536589, 189569.695961, 192.0.91.1, 128.0.0.47, 218
26536590, 189569.695964, 192.0.91.1, 128.0.0.47, 218
26536599, 189569.723558, 192.0.91.1, 128.0.0.47, 118
26536600, 189569.723565, 192.0.91.1, 128.0.0.47, 118
26536610, 189569.761051, 192.0.91.1, 128.0.0.47, 267
26536611, 189569.761054, 192.0.91.1, 128.0.0.47, 267
26536620, 189569.789388, 192.0.91.1, 128.0.0.47, 238
26536621, 189569.789393, 192.0.91.1, 128.0.0.47, 238
26536629, 189569.818126, 192.0.91.1, 128.0.0.47, 127
26536630, 189569.818136, 192.0.91.1, 128.0.0.47, 127
26536639, 189569.849478, 192.0.91.1, 128.0.0.47, 212
26536640, 189569.849481, 192.0.91.1, 128.0.0.47, 212
26536650, 189569.883102, 192.0.91.1, 128.0.0.47, 218
26536651, 189569.883107, 192.0.91.1, 128.0.0.47, 218
26536659, 189569.908823, 192.0.91.1, 128.0.0.47, 116
26536660, 189569.908833, 192.0.91.1, 128.0.0.47, 116
26536669, 189569.938060, 192.0.91.1, 128.0.0.47, 218
26536670, 189569.938063, 192.0.91.1, 128.0.0.47, 218
26536679, 189569.968281, 192.0.91.1, 128.0.0.47, 210
26536680, 189569.968284, 192.0.91.1, 128.0.0.47, 210
26536692, 189570.001267, 192.0.91.1, 128.0.0.47, 109
26536693, 189570.001269, 192.0.91.1, 128.0.0.47, 109
26536699, 189570.027373, 192.0.91.1, 128.0.0.47, 220
26536700, 189570.027378, 192.0.91.1, 128.0.0.47, 220
26536713, 189570.061484, 192.0.91.1, 128.0.0.47, 201
26536714, 189570.061487, 192.0.91.1, 128.0.0.47, 201
26536722, 189570.089833, 192.0.91.1, 128.0.0.47, 134
26536723, 189570.089837, 192.0.91.1, 128.0.0.47, 134
26536732, 189570.115821, 192.0.91.1, 128.0.0.47, 283
26536733, 189570.115835, 192.0.91.1, 128.0.0.47, 283
26536742, 189570.147442, 192.0.91.1, 128.0.0.47, 276
26536743, 189570.147447, 192.0.91.1, 128.0.0.47, 276
26536752, 189570.179052, 192.0.91.1, 128.0.0.47, 110
26536753, 189570.179061, 192.0.91.1, 128.0.0.47, 110
26536762, 189570.206888, 192.0.91.1, 128.0.0.47, 207
26536763, 189570.206891, 192.0.91.1, 128.0.0.47, 207
26536772, 189570.236142, 192.0.91.1, 128.0.0.47, 289
26536773, 189570.236248, 192.0.91.1, 128.0.0.47, 289
26536782, 189570.265477, 192.0.91.1, 128.0.0.47, 194
26536783, 189570.265481, 192.0.91.1, 128.0.0.47, 194
26536792, 189570.294842, 192.0.91.1, 128.0.0.47, 315
26536793, 189570.294845, 192.0.91.1, 128.0.0.47, 315
26536802, 189570.323693, 192.0.91.1, 128.0.0.47, 336
26536803, 189570.323696, 192.0.91.1, 128.0.0.47, 336
26536812, 189570.354557, 192.0.91.1, 128.0.0.47, 145
26536813, 189570.354565, 192.0.91.1, 128.0.0.47, 145
26536822, 189570.385789, 192.0.91.1, 128.0.0.47, 271
26536823, 189570.385791, 192.0.91.1, 128.0.0.47, 271
26536832, 189570.414894, 192.0.91.1, 128.0.0.47, 246
26536833, 189570.414897, 192.0.91.1, 128.0.0.47, 246
26536842, 189570.446994, 192.0.91.1, 128.0.0.47, 161
26536843, 189570.446997, 192.0.91.1, 128.0.0.47, 161
26536858, 189570.509705, 192.0.91.1, 128.0.0.47, 301
26536859, 189570.509709, 192.0.91.1, 128.0.0.47, 301
26536867, 189570.540954, 192.0.91.1, 128.0.0.47, 151
26536868, 189570.540964, 192.0.91.1, 128.0.0.47, 151
26536874, 189570.568309, 192.0.91.1, 128.0.0.47, 274
26536875, 189570.568314, 192.0.91.1, 128.0.0.47, 274
26536885, 189570.600405, 192.0.91.1, 128.0.0.47, 268
26536886, 189570.600416, 192.0.91.1, 128.0.0.47, 268
26536898, 189570.630269, 192.0.91.1, 128.0.0.47, 194
26536899, 189570.630273, 192.0.91.1, 128.0.0.47, 194
26536905, 189570.663492, 192.0.91.1, 128.0.0.47, 339
26536906, 189570.663496, 192.0.91.1, 128.0.0.47, 339
26536918, 189570.688484, 192.0.91.1, 128.0.0.47, 160
26536919, 189570.688486, 192.0.91.1, 128.0.0.47, 160
26536924, 189570.718330, 192.0.91.1, 128.0.0.47, 306
26536925, 189570.718335, 192.0.91.1, 128.0.0.47, 306
26536940, 189570.749815, 192.0.91.1, 128.0.0.47, 157
26536941, 189570.749823, 192.0.91.1, 128.0.0.47, 157
26536950, 189570.776675, 192.0.91.1, 128.0.0.47, 238
26536951, 189570.776678, 192.0.91.1, 128.0.0.47, 238
26536960, 189570.807538, 192.0.91.1, 128.0.0.47, 166
26536961, 189570.807550, 192.0.91.1, 128.0.0.47, 166
26536970, 189570.839007, 192.0.91.1, 128.0.0.47, 286
26536971, 189570.839012, 192.0.91.1, 128.0.0.47, 286
26536977, 189570.868500, 192.0.91.1, 128.0.0.47, 170
26536978, 189570.868509, 192.0.91.1, 128.0.0.47, 170
26536990, 189570.895352, 192.0.91.1, 128.0.0.47, 259
26536991, 189570.895370, 192.0.91.1, 128.0.0.47, 259
26537000, 189570.927609, 192.0.91.1, 128.0.0.47, 151
26537001, 189570.927613, 192.0.91.1, 128.0.0.47, 151
26537010, 189570.959688, 192.0.91.1, 128.0.0.47, 267
26537011, 189570.959694, 192.0.91.1, 128.0.0.47, 267
26537017, 189570.986169, 192.0.91.1, 128.0.0.47, 139
26537018, 189570.986175, 192.0.91.1, 128.0.0.47, 139
26537030, 189571.013692, 192.0.91.1, 128.0.0.47, 309
26537031, 189571.013695, 192.0.91.1, 128.0.0.47, 309
26537040, 189571.045137, 192.0.91.1, 128.0.0.47, 180
26537041, 189571.045146, 192.0.91.1, 128.0.0.47, 180
26537050, 189571.079623, 192.0.91.1, 128.0.0.47, 290
26537051, 189571.079626, 192.0.91.1, 128.0.0.47, 290
26537057, 189571.106108, 192.0.91.1, 128.0.0.47, 149
26537058, 189571.106110, 192.0.91.1, 128.0.0.47, 149
26537070, 189571.136593, 192.0.91.1, 128.0.0.47, 267
26537071, 189571.136595, 192.0.91.1, 128.0.0.47, 267
26537080, 189571.165189, 192.0.91.1, 128.0.0.47, 136
26537081, 189571.165194, 192.0.91.1, 128.0.0.47, 136
26537090, 189571.195057, 192.0.91.1, 128.0.0.47, 267
26537091, 189571.195060, 192.0.91.1, 128.0.0.47, 267
26537100, 189571.225158, 192.0.91.1, 128.0.0.47, 184
26537101, 189571.225163, 192.0.91.1, 128.0.0.47, 184
26537107, 189571.258769, 192.0.91.1, 128.0.0.47, 330
26537108, 189571.258771, 192.0.91.1, 128.0.0.47, 330
26537121, 189571.288861, 192.0.91.1, 128.0.0.47, 171
26537122, 189571.288865, 192.0.91.1, 128.0.0.47, 171
26537130, 189571.318474, 192.0.91.1, 128.0.0.47, 282
26537131, 189571.318477, 192.0.91.1, 128.0.0.47, 282
26537141, 189571.350575, 192.0.91.1, 128.0.0.47, 127
26537142, 189571.350578, 192.0.91.1, 128.0.0.47, 127
26537151, 189571.379185, 192.0.91.1, 128.0.0.47, 213
26537152, 189571.379187, 192.0.91.1, 128.0.0.47, 213
26537161, 189571.409550, 192.0.91.1, 128.0.0.47, 111
26537162, 189571.409554, 192.0.91.1, 128.0.0.47, 111
26537171, 189571.438908, 192.0.91.1, 128.0.0.47, 328
26537172, 189571.438911, 192.0.91.1, 128.0.0.47, 328
26537180, 189571.468633, 192.0.91.1, 128.0.0.47, 184
26537181, 189571.468636, 192.0.91.1, 128.0.0.47, 184
26537190, 189571.498245, 192.0.91.1, 128.0.0.47, 329
26537191, 189571.498248, 192.0.91.1, 128.0.0.47, 329
26537200, 189571.531095, 192.0.91.1, 128.0.0.47, 143
26537201, 189571.531097, 192.0.91.1, 128.0.0.47, 143
26537210, 189571.556700, 192.0.91.1, 128.0.0.47, 314
26537211, 189571.556703, 192.0.91.1, 128.0.0.47, 314
26537220, 189571.586432, 192.0.91.1, 128.0.0.47, 142
26537221, 189571.586435, 192.0.91.1, 128.0.0.47, 142
26537230, 189571.616666, 192.0.91.1, 128.0.0.47, 265
26537231, 189571.616669, 192.0.91.1, 128.0.0.47, 265
26537240, 189571.646521, 192.0.91.1, 128.0.0.47, 116
26537241, 189571.646525, 192.0.91.1, 128.0.0.47, 116
26537251, 189571.683883, 192.0.91.1, 128.0.0.47, 259
26537252, 189571.683892, 192.0.91.1, 128.0.0.47, 259
26537260, 189571.707612, 192.0.91.1, 128.0.0.47, 107
26537261, 189571.707617, 192.0.91.1, 128.0.0.47, 107
26537270, 189571.736219, 192.0.91.1, 128.0.0.47, 220
26537271, 189571.736223, 192.0.91.1, 128.0.0.47, 220
26537280, 189571.766456, 192.0.91.1, 128.0.0.47, 126
26537281, 189571.766459, 192.0.91.1, 128.0.0.47, 126
26537287, 189571.795194, 192.0.91.1, 128.0.0.47, 214
26537288, 189571.795197, 192.0.91.1, 128.0.0.47, 214
26537300, 189571.825802, 192.0.91.1, 128.0.0.47, 205
26537301, 189571.825804, 192.0.91.1, 128.0.0.47, 205
26537310, 189571.854153, 192.0.91.1, 128.0.0.47, 195
26537311, 189571.854159, 192.0.91.1, 128.0.0.47, 195
26537320, 189571.888389, 192.0.91.1, 128.0.0.47, 116
26537321, 189571.888392, 192.0.91.1, 128.0.0.47, 116
26537333, 189571.914111, 192.0.91.1, 128.0.0.47, 212
26537334, 189571.914116, 192.0.91.1, 128.0.0.47, 212
26537343, 189571.944099, 192.0.91.1, 128.0.0.47, 128
26537344, 189571.944102, 192.0.91.1, 128.0.0.47, 128
26537350, 189571.974199, 192.0.91.1, 128.0.0.47, 193
26537351, 189571.974203, 192.0.91.1, 128.0.0.47, 193
26537363, 189572.002565, 192.0.91.1, 128.0.0.47, 125
26537364, 189572.002569, 192.0.91.1, 128.0.0.47, 125
26537373, 189572.037085, 192.0.91.1, 128.0.0.47, 196
26537374, 189572.037088, 192.0.91.1, 128.0.0.47, 196
26537380, 189572.068645, 192.0.91.1, 128.0.0.47, 114
26537381, 189572.068649, 192.0.91.1, 128.0.0.47, 114
26537390, 189572.097754, 192.0.91.1, 128.0.0.47, 188
26537391, 189572.097764, 192.0.91.1, 128.0.0.47, 188
26537404, 189572.133229, 192.0.91.1, 128.0.0.47, 213
26537405, 189572.133233, 192.0.91.1, 128.0.0.47, 213
26537413, 189572.155987, 192.0.91.1, 128.0.0.47, 220
26537414, 189572.155990, 192.0.91.1, 128.0.0.47, 220
26537423, 189572.184327, 192.0.91.1, 128.0.0.47, 127
26537424, 189572.184332, 192.0.91.1, 128.0.0.47, 127
26537433, 189572.214434, 192.0.91.1, 128.0.0.47, 212
26537434, 189572.214439, 192.0.91.1, 128.0.0.47, 212
26537443, 189572.246675, 192.0.91.1, 128.0.0.47, 104
26537444, 189572.246683, 192.0.91.1, 128.0.0.47, 104
26537453, 189572.279028, 192.0.91.1, 128.0.0.47, 195
26537454, 189572.279033, 192.0.91.1, 128.0.0.47, 195
26537463, 189572.307133, 192.0.91.1, 128.0.0.47, 158
26537464, 189572.307141, 192.0.91.1, 128.0.0.47, 158
26537473, 189572.337614, 192.0.91.1, 128.0.0.47, 246
26537474, 189572.337617, 192.0.91.1, 128.0.0.47, 246
26537483, 189572.366241, 192.0.91.1, 128.0.0.47, 116
26537484, 189572.366247, 192.0.91.1, 128.0.0.47, 116
26537491, 189572.398698, 192.0.91.1, 128.0.0.47, 201
26537492, 189572.398706, 192.0.91.1, 128.0.0.47, 201
26537503, 189572.425565, 192.0.91.1, 128.0.0.47, 190
26537504, 189572.425683, 192.0.91.1, 128.0.0.47, 190
26537513, 189572.457812, 192.0.91.1, 128.0.0.47, 194
26537514, 189572.457819, 192.0.91.1, 128.0.0.47, 194
26537524, 189572.493766, 192.0.91.1, 128.0.0.47, 128
26537525, 189572.493776, 192.0.91.1, 128.0.0.47, 128
26537533, 189572.515753, 192.0.91.1, 128.0.0.47, 223
26537534, 189572.515763, 192.0.91.1, 128.0.0.47, 223
26537543, 189572.546233, 192.0.91.1, 128.0.0.47, 103
26537544, 189572.546240, 192.0.91.1, 128.0.0.47, 103
26537553, 189572.574973, 192.0.91.1, 128.0.0.47, 194
26537554, 189572.574982, 192.0.91.1, 128.0.0.47, 194
26537563, 189572.605586, 192.0.91.1, 128.0.0.47, 121
26537564, 189572.605598, 192.0.91.1, 128.0.0.47, 121
26537573, 189572.635698, 192.0.91.1, 128.0.0.47, 264
26537574, 189572.635701, 192.0.91.1, 128.0.0.47, 264
26537583, 189572.665911, 192.0.91.1, 128.0.0.47, 126
26537584, 189572.665919, 192.0.91.1, 128.0.0.47, 126
26537593, 189572.694770, 192.0.91.1, 128.0.0.47, 308
26537594, 189572.694894, 192.0.91.1, 128.0.0.47, 308
26537603, 189572.723782, 192.0.91.1, 128.0.0.47, 249
26537604, 189572.723784, 192.0.91.1, 128.0.0.47, 249
26537613, 189572.754502, 192.0.91.1, 128.0.0.47, 262
26537614, 189572.754511, 192.0.91.1, 128.0.0.47, 262
26537623, 189572.788347, 192.0.91.1, 128.0.0.47, 125
26537624, 189572.788351, 192.0.91.1, 128.0.0.47, 125
26537633, 189572.816068, 192.0.91.1, 128.0.0.47, 132
26537634, 189572.816071, 192.0.91.1, 128.0.0.47, 132
26537643, 189572.847923, 192.0.91.1, 128.0.0.47, 270
26537644, 189572.847928, 192.0.91.1, 128.0.0.47, 270
26537654, 189572.881905, 192.0.91.1, 128.0.0.47, 132
26537655, 189572.881913, 192.0.91.1, 128.0.0.47, 132
26537663, 189572.907784, 192.0.91.1, 128.0.0.47, 251
26537664, 189572.907787, 192.0.91.1, 128.0.0.47, 251
26537674, 189572.940620, 192.0.91.1, 128.0.0.47, 127
26537675, 189572.940626, 192.0.91.1, 128.0.0.47, 127
26537683, 189572.969480, 192.0.91.1, 128.0.0.47, 123
26537684, 189572.969489, 192.0.91.1, 128.0.0.47, 123
26537693, 189572.998837, 192.0.91.1, 128.0.0.47, 206
26537694, 189572.998843, 192.0.91.1, 128.0.0.47, 206
26537703, 189573.032445, 192.0.91.1, 128.0.0.47, 124
26537704, 189573.032453, 192.0.91.1, 128.0.0.47, 124
26537713, 189573.056800, 192.0.91.1, 128.0.0.47, 192
26537714, 189573.056808, 192.0.91.1, 128.0.0.47, 192
26537720, 189573.088029, 192.0.91.1, 128.0.0.47, 111
26537721, 189573.088032, 192.0.91.1, 128.0.0.47, 111
26537733, 189573.120889, 192.0.91.1, 128.0.0.47, 118
26537734, 189573.120894, 192.0.91.1, 128.0.0.47, 118
26537743, 189573.147137, 192.0.91.1, 128.0.0.47, 196
26537744, 189573.147140, 192.0.91.1, 128.0.0.47, 196
26537753, 189573.178734, 192.0.91.1, 128.0.0.47, 122
26537754, 189573.178750, 192.0.91.1, 128.0.0.47, 122
26537763, 189573.206713, 192.0.91.1, 128.0.0.47, 214
26537764, 189573.206716, 192.0.91.1, 128.0.0.47, 214
26537773, 189573.237197, 192.0.91.1, 128.0.0.47, 120
26537774, 189573.237200, 192.0.91.1, 128.0.0.47, 120
26537780, 189573.265424, 192.0.91.1, 128.0.0.47, 119
26537781, 189573.265433, 192.0.91.1, 128.0.0.47, 119
26537793, 189573.296903, 192.0.91.1, 128.0.0.47, 243
26537794, 189573.296909, 192.0.91.1, 128.0.0.47, 243
26537803, 189573.323648, 192.0.91.1, 128.0.0.47, 111
26537804, 189573.323651, 192.0.91.1, 128.0.0.47, 111
26537812, 189573.354622, 192.0.91.1, 128.0.0.47, 237
26537813, 189573.354630, 192.0.91.1, 128.0.0.47, 237
26537822, 189573.384105, 192.0.91.1, 128.0.0.47, 104
26537823, 189573.384109, 192.0.91.1, 128.0.0.47, 104
26537832, 189573.414710, 192.0.91.1, 128.0.0.47, 118
26537833, 189573.414716, 192.0.91.1, 128.0.0.47, 118
26537842, 189573.448441, 192.0.91.1, 128.0.0.47, 207
26537843, 189573.448447, 192.0.91.1, 128.0.0.47, 207
26537849, 189573.478804, 192.0.91.1, 128.0.0.47, 128
26537850, 189573.478806, 192.0.91.1, 128.0.0.47, 128
26537856, 189573.503283, 192.0.91.1, 128.0.0.47, 220
26537857, 189573.503289, 192.0.91.1, 128.0.0.47, 220
26537872, 189573.537519, 192.0.91.1, 128.0.0.47, 122
26537873, 189573.537524, 192.0.91.1, 128.0.0.47, 122
26537882, 189573.567502, 192.0.91.1, 128.0.0.47, 112
26537883, 189573.567510, 192.0.91.1, 128.0.0.47, 112
26537892, 189573.594358, 192.0.91.1, 128.0.0.47, 210
26537893, 189573.594366, 192.0.91.1, 128.0.0.47, 210
26537902, 189573.628084, 192.0.91.1, 128.0.0.47, 119
26537903, 189573.628100, 192.0.91.1, 128.0.0.47, 119
26537913, 189573.661194, 192.0.91.1, 128.0.0.47, 209
26537914, 189573.661197, 192.0.91.1, 128.0.0.47, 209
26537922, 189573.688308, 192.0.91.1, 128.0.0.47, 123
26537923, 189573.688312, 192.0.91.1, 128.0.0.47, 123
26537932, 189573.712653, 192.0.91.1, 128.0.0.47, 129
26537933, 189573.712657, 192.0.91.1, 128.0.0.47, 129
26537942, 189573.749511, 192.0.91.1, 128.0.0.47, 226
26537943, 189573.749519, 192.0.91.1, 128.0.0.47, 226
26537952, 189573.776774, 192.0.91.1, 128.0.0.47, 112
26537953, 189573.776777, 192.0.91.1, 128.0.0.47, 112
26537962, 189573.806731, 192.0.91.1, 128.0.0.47, 219
26537963, 189573.806734, 192.0.91.1, 128.0.0.47, 219
26537972, 189573.839342, 192.0.91.1, 128.0.0.47, 135
26537973, 189573.839345, 192.0.91.1, 128.0.0.47, 135
26537982, 189573.867185, 192.0.91.1, 128.0.0.47, 145
26537983, 189573.867188, 192.0.91.1, 128.0.0.47, 145
26537992, 189573.896424, 192.0.91.1, 128.0.0.47, 252
26537993, 189573.896430, 192.0.91.1, 128.0.0.47, 252
26538002, 189573.925650, 192.0.91.1, 128.0.0.47, 163
26538003, 189573.925655, 192.0.91.1, 128.0.0.47, 163
26538009, 189573.956637, 192.0.91.1, 128.0.0.47, 163
26538010, 189573.956642, 192.0.91.1, 128.0.0.47, 163
26538022, 189573.987113, 192.0.91.1, 128.0.0.47, 293
26538023, 189573.987116, 192.0.91.1, 128.0.0.47, 293
26538032, 189574.016979, 192.0.91.1, 128.0.0.47, 132
26538033, 189574.016982, 192.0.91.1, 128.0.0.47, 132
26538042, 189574.049954, 192.0.91.1, 128.0.0.47, 121
26538043, 189574.049956, 192.0.91.1, 128.0.0.47, 121
26538049, 189574.074820, 192.0.91.1, 128.0.0.47, 241
26538050, 189574.074826, 192.0.91.1, 128.0.0.47, 241
26538062, 189574.105045, 192.0.91.1, 128.0.0.47, 133
26538063, 189574.105053, 192.0.91.1, 128.0.0.47, 133
26538072, 189574.135274, 192.0.91.1, 128.0.0.47, 116
26538073, 189574.135282, 192.0.91.1, 128.0.0.47, 116
26538082, 189574.163767, 192.0.91.1, 128.0.0.47, 325
26538083, 189574.163770, 192.0.91.1, 128.0.0.47, 325
26538092, 189574.193871, 192.0.91.1, 128.0.0.47, 180
26538093, 189574.193873, 192.0.91.1, 128.0.0.47, 180
26538102, 189574.224984, 192.0.91.1, 128.0.0.47, 168
26538103, 189574.224992, 192.0.91.1, 128.0.0.47, 168
26538113, 189574.259823, 192.0.91.1, 128.0.0.47, 298
26538114, 189574.259826, 192.0.91.1, 128.0.0.47, 298
26538122, 189574.287565, 192.0.91.1, 128.0.0.47, 125
26538123, 189574.287568, 192.0.91.1, 128.0.0.47, 125
26538133, 189574.319669, 192.0.91.1, 128.0.0.47, 122
26538134, 189574.319678, 192.0.91.1, 128.0.0.47, 122
26538142, 189574.342407, 192.0.91.1, 128.0.0.47, 227
