30325677, 255835.551579, 192.0.109.1, 128.0.0.26, 65
30360183, 256260.904350, 192.0.109.1, 128.0.0.26, 328
30360184, 256260.904355, 192.0.109.1, 128.0.0.26, 328
30360192, 256260.934821, 192.0.109.1, 128.0.0.26, 309
30360193, 256260.934825, 192.0.109.1, 128.0.0.26, 309
30360196, 256260.963928, 192.0.109.1, 128.0.0.26, 343
30360197, 256260.963933, 192.0.109.1, 128.0.0.26, 343
30360204, 256260.995532, 192.0.109.1, 128.0.0.26, 323
30360205, 256260.995535, 192.0.109.1, 128.0.0.26, 323
30360209, 256261.018536, 192.0.109.1, 128.0.0.26, 288
30360210, 256261.018543, 192.0.109.1, 128.0.0.26, 288
30360217, 256261.055747, 192.0.109.1, 128.0.0.26, 332
30360218, 256261.055750, 192.0.109.1, 128.0.0.26, 332
30360222, 256261.084481, 192.0.109.1, 128.0.0.26, 306
30360223, 256261.084484, 192.0.109.1, 128.0.0.26, 306
30360231, 256261.114837, 192.0.109.1, 128.0.0.26, 296
30360232, 256261.114842, 192.0.109.1, 128.0.0.26, 296
30360235, 256261.142570, 192.0.109.1, 128.0.0.26, 304
30360236, 256261.142573, 192.0.109.1, 128.0.0.26, 304
30360243, 256261.172190, 192.0.109.1, 128.0.0.26, 302
30360244, 256261.172193, 192.0.109.1, 128.0.0.26, 302
30360247, 256261.201923, 192.0.109.1, 128.0.0.26, 303
30360248, 256261.202040, 192.0.109.1, 128.0.0.26, 303
30360255, 256261.233020, 192.0.109.1, 128.0.0.26, 302
30360256, 256261.233026, 192.0.109.1, 128.0.0.26, 302
30360260, 256261.263264, 192.0.109.1, 128.0.0.26, 303
30360261, 256261.263269, 192.0.109.1, 128.0.0.26, 303
30360268, 256261.292109, 192.0.109.1, 128.0.0.26, 276
30360269, 256261.292118, 192.0.109.1, 128.0.0.26, 276
30360273, 256261.322711, 192.0.109.1, 128.0.0.26, 330
30360274, 256261.322714, 192.0.109.1, 128.0.0.26, 330
30360281, 256261.351588, 192.0.109.1, 128.0.0.26, 303
30360282, 256261.351591, 192.0.109.1, 128.0.0.26, 303
30360286, 256261.379428, 192.0.109.1, 128.0.0.26, 295
30360287, 256261.379434, 192.0.109.1, 128.0.0.26, 295
30360294, 256261.418162, 192.0.109.1, 128.0.0.26, 332
30360295, 256261.418165, 192.0.109.1, 128.0.0.26, 332
30360299, 256261.440909, 192.0.109.1, 128.0.0.26, 307
30360300, 256261.440925, 192.0.109.1, 128.0.0.26, 307
30360307, 256261.471126, 192.0.109.1, 128.0.0.26, 290
30360308, 256261.471136, 192.0.109.1, 128.0.0.26, 290
30360312, 256261.498756, 192.0.109.1, 128.0.0.26, 258
30360313, 256261.498759, 192.0.109.1, 128.0.0.26, 258
30360321, 256261.537590, 192.0.109.1, 128.0.0.26, 265
30360322, 256261.537601, 192.0.109.1, 128.0.0.26, 265
30360325, 256261.566089, 192.0.109.1, 128.0.0.26, 235
30360326, 256261.566091, 192.0.109.1, 128.0.0.26, 235
30360332, 256261.590936, 192.0.109.1, 128.0.0.26, 267
30360333, 256261.590944, 192.0.109.1, 128.0.0.26, 267
30360337, 256261.622906, 192.0.109.1, 128.0.0.26, 259
30360338, 256261.622909, 192.0.109.1, 128.0.0.26, 259
30360345, 256261.653289, 192.0.109.1, 128.0.0.26, 211
30360346, 256261.653292, 192.0.109.1, 128.0.0.26, 211
30360351, 256261.684376, 192.0.109.1, 128.0.0.26, 276
30360352, 256261.684379, 192.0.109.1, 128.0.0.26, 276
30360358, 256261.713242, 192.0.109.1, 128.0.0.26, 251
30360359, 256261.713245, 192.0.109.1, 128.0.0.26, 251
30360363, 256261.743465, 192.0.109.1, 128.0.0.26, 241
30360364, 256261.743587, 192.0.109.1, 128.0.0.26, 241
30360371, 256261.774064, 192.0.109.1, 128.0.0.26, 243
30360372, 256261.774068, 192.0.109.1, 128.0.0.26, 243
30360376, 256261.803551, 192.0.109.1, 128.0.0.26, 239
30360377, 256261.803559, 192.0.109.1, 128.0.0.26, 239
30360385, 256261.833424, 192.0.109.1, 128.0.0.26, 235
30360386, 256261.833427, 192.0.109.1, 128.0.0.26, 235
30360389, 256261.860891, 192.0.109.1, 128.0.0.26, 219
30360390, 256261.860899, 192.0.109.1, 128.0.0.26, 219
30360397, 256261.893743, 192.0.109.1, 128.0.0.26, 223
30360398, 256261.893747, 192.0.109.1, 128.0.0.26, 223
30360402, 256261.920851, 192.0.109.1, 128.0.0.26, 241
30360403, 256261.920854, 192.0.109.1, 128.0.0.26, 241
30360410, 256261.951836, 192.0.109.1, 128.0.0.26, 230
30360411, 256261.951843, 192.0.109.1, 128.0.0.26, 230
30360423, 256261.981693, 192.0.109.1, 128.0.0.26, 222
30360424, 256261.981698, 192.0.109.1, 128.0.0.26, 222
30360431, 256262.014053, 192.0.109.1, 128.0.0.26, 221
30360432, 256262.014058, 192.0.109.1, 128.0.0.26, 221
30360436, 256262.042790, 192.0.109.1, 128.0.0.26, 245
30360437, 256262.042793, 192.0.109.1, 128.0.0.26, 245
30360443, 256262.077401, 192.0.109.1, 128.0.0.26, 262
30360444, 256262.077408, 192.0.109.1, 128.0.0.26, 262
30360447, 256262.099389, 192.0.109.1, 128.0.0.26, 257
30360448, 256262.099393, 192.0.109.1, 128.0.0.26, 257
30360455, 256262.138115, 192.0.109.1, 128.0.0.26, 248
30360456, 256262.138121, 192.0.109.1, 128.0.0.26, 248
30360460, 256262.159861, 192.0.109.1, 128.0.0.26, 219
30360461, 256262.159866, 192.0.109.1, 128.0.0.26, 219
30360468, 256262.190064, 192.0.109.1, 128.0.0.26, 226
30360469, 256262.190069, 192.0.109.1, 128.0.0.26, 226
30360473, 256262.220184, 192.0.109.1, 128.0.0.26, 201
30360474, 256262.220192, 192.0.109.1, 128.0.0.26, 201
30360481, 256262.254275, 192.0.109.1, 128.0.0.26, 186
30360482, 256262.254279, 192.0.109.1, 128.0.0.26, 186
30360486, 256262.279519, 192.0.109.1, 128.0.0.26, 217
30360487, 256262.279522, 192.0.109.1, 128.0.0.26, 217
30360494, 256262.309749, 192.0.109.1, 128.0.0.26, 230
30360495, 256262.309752, 192.0.109.1, 128.0.0.26, 230
30360498, 256262.342600, 192.0.109.1, 128.0.0.26, 225
30360499, 256262.342728, 192.0.109.1, 128.0.0.26, 225
30360507, 256262.374456, 192.0.109.1, 128.0.0.26, 229
30360508, 256262.374458, 192.0.109.1, 128.0.0.26, 229
30360512, 256262.405309, 192.0.109.1, 128.0.0.26, 241
30360513, 256262.405313, 192.0.109.1, 128.0.0.26, 241
30360524, 256262.463408, 192.0.109.1, 128.0.0.26, 218
30360525, 256262.463421, 192.0.109.1, 128.0.0.26, 218
30360531, 256262.494260, 192.0.109.1, 128.0.0.26, 241
30360532, 256262.494269, 192.0.109.1, 128.0.0.26, 241
30360537, 256262.524491, 192.0.109.1, 128.0.0.26, 236
30360538, 256262.524494, 192.0.109.1, 128.0.0.26, 236
30360544, 256262.554973, 192.0.109.1, 128.0.0.26, 188
30360545, 256262.554976, 192.0.109.1, 128.0.0.26, 188
30360549, 256262.583104, 192.0.109.1, 128.0.0.26, 203
30360550, 256262.583111, 192.0.109.1, 128.0.0.26, 203
30360557, 256262.613333, 192.0.109.1, 128.0.0.26, 221
30360558, 256262.613341, 192.0.109.1, 128.0.0.26, 221
30360562, 256262.641667, 192.0.109.1, 128.0.0.26, 265
30360563, 256262.641671, 192.0.109.1, 128.0.0.26, 265
30360570, 256262.673523, 192.0.109.1, 128.0.0.26, 251
30360571, 256262.673526, 192.0.109.1, 128.0.0.26, 251
30360575, 256262.704005, 192.0.109.1, 128.0.0.26, 230
30360576, 256262.704009, 192.0.109.1, 128.0.0.26, 230
30360583, 256262.732631, 192.0.109.1, 128.0.0.26, 247
30360584, 256262.732633, 192.0.109.1, 128.0.0.26, 247
30360588, 256262.762345, 192.0.109.1, 128.0.0.26, 224
30360589, 256262.762349, 192.0.109.1, 128.0.0.26, 224
30360596, 256262.792576, 192.0.109.1, 128.0.0.26, 219
30360597, 256262.792581, 192.0.109.1, 128.0.0.26, 219
30360601, 256262.821239, 192.0.109.1, 128.0.0.26, 222
30360602, 256262.821244, 192.0.109.1, 128.0.0.26, 222
30360609, 256262.850790, 192.0.109.1, 128.0.0.26, 223
30360610, 256262.850794, 192.0.109.1, 128.0.0.26, 223
30360614, 256262.878785, 192.0.109.1, 128.0.0.26, 218
30360615, 256262.878788, 192.0.109.1, 128.0.0.26, 218
30360621, 256262.911384, 192.0.109.1, 128.0.0.26, 227
30360622, 256262.911387, 192.0.109.1, 128.0.0.26, 227
30360627, 256262.940490, 192.0.109.1, 128.0.0.26, 238
30360628, 256262.940498, 192.0.109.1, 128.0.0.26, 238
30360635, 256262.971363, 192.0.109.1, 128.0.0.26, 243
30360636, 256262.971366, 192.0.109.1, 128.0.0.26, 243
30360640, 256263.000457, 192.0.109.1, 128.0.0.26, 226
30360641, 256263.000462, 192.0.109.1, 128.0.0.26, 226
30360648, 256263.029933, 192.0.109.1, 128.0.0.26, 254
30360649, 256263.029938, 192.0.109.1, 128.0.0.26, 254
30360653, 256263.059181, 192.0.109.1, 128.0.0.26, 251
30360654, 256263.059295, 192.0.109.1, 128.0.0.26, 251
30360661, 256263.095148, 192.0.109.1, 128.0.0.26, 246
30360662, 256263.095157, 192.0.109.1, 128.0.0.26, 246
30360666, 256263.123758, 192.0.109.1, 128.0.0.26, 237
30360667, 256263.123764, 192.0.109.1, 128.0.0.26, 237
30360674, 256263.153609, 192.0.109.1, 128.0.0.26, 244
30360675, 256263.153612, 192.0.109.1, 128.0.0.26, 244
30360684, 256263.215110, 192.0.109.1, 128.0.0.26, 217
30360685, 256263.215113, 192.0.109.1, 128.0.0.26, 217
30360689, 256263.243055, 192.0.109.1, 128.0.0.26, 215
30360690, 256263.243058, 192.0.109.1, 128.0.0.26, 215
30360697, 256263.274161, 192.0.109.1, 128.0.0.26, 224
30360698, 256263.274164, 192.0.109.1, 128.0.0.26, 224
30360702, 256263.303898, 192.0.109.1, 128.0.0.26, 214
30360703, 256263.303904, 192.0.109.1, 128.0.0.26, 214
30360710, 256263.335903, 192.0.109.1, 128.0.0.26, 230
30360711, 256263.335909, 192.0.109.1, 128.0.0.26, 230
30360715, 256263.361484, 192.0.109.1, 128.0.0.26, 263
30360716, 256263.361487, 192.0.109.1, 128.0.0.26, 263
30360723, 256263.392476, 192.0.109.1, 128.0.0.26, 267
30360724, 256263.392478, 192.0.109.1, 128.0.0.26, 267
30360728, 256263.422464, 192.0.109.1, 128.0.0.26, 258
30360729, 256263.422576, 192.0.109.1, 128.0.0.26, 258
30360736, 256263.452807, 192.0.109.1, 128.0.0.26, 222
30360737, 256263.452815, 192.0.109.1, 128.0.0.26, 222
30360740, 256263.481415, 192.0.109.1, 128.0.0.26, 231
30360741, 256263.481423, 192.0.109.1, 128.0.0.26, 231
30360749, 256263.513147, 192.0.109.1, 128.0.0.26, 293
30360750, 256263.513156, 192.0.109.1, 128.0.0.26, 293
30360754, 256263.541376, 192.0.109.1, 128.0.0.26, 292
30360755, 256263.541380, 192.0.109.1, 128.0.0.26, 292
30360762, 256263.572116, 192.0.109.1, 128.0.0.26, 266
30360763, 256263.572124, 192.0.109.1, 128.0.0.26, 266
30360767, 256263.599225, 192.0.109.1, 128.0.0.26, 252
30360768, 256263.599228, 192.0.109.1, 128.0.0.26, 252
30360775, 256263.628197, 192.0.109.1, 128.0.0.26, 131
30360776, 256263.628201, 192.0.109.1, 128.0.0.26, 131
30360780, 256263.663926, 192.0.109.1, 128.0.0.26, 319
30360781, 256263.663929, 192.0.109.1, 128.0.0.26, 319
30360788, 256263.690922, 192.0.109.1, 128.0.0.26, 299
30360789, 256263.690930, 192.0.109.1, 128.0.0.26, 299
30360793, 256263.722397, 192.0.109.1, 128.0.0.26, 291
30360794, 256263.722402, 192.0.109.1, 128.0.0.26, 291
30360801, 256263.749875, 192.0.109.1, 128.0.0.26, 269
30360802, 256263.749879, 192.0.109.1, 128.0.0.26, 269
30360806, 256263.781734, 192.0.109.1, 128.0.0.26, 247
30360807, 256263.781742, 192.0.109.1, 128.0.0.26, 247
30360814, 256263.809597, 192.0.109.1, 128.0.0.26, 135
30360815, 256263.809603, 192.0.109.1, 128.0.0.26, 135
30360819, 256263.839072, 192.0.109.1, 128.0.0.26, 254
30360820, 256263.839087, 192.0.109.1, 128.0.0.26, 254
30360827, 256263.873175, 192.0.109.1, 128.0.0.26, 228
30360828, 256263.873180, 192.0.109.1, 128.0.0.26, 228
30360832, 256263.899288, 192.0.109.1, 128.0.0.26, 210
30360833, 256263.899293, 192.0.109.1, 128.0.0.26, 210
30360840, 256263.934266, 192.0.109.1, 128.0.0.26, 215
30360841, 256263.934270, 192.0.109.1, 128.0.0.26, 215
30360845, 256263.965995, 192.0.109.1, 128.0.0.26, 248
30360846, 256263.965998, 192.0.109.1, 128.0.0.26, 248
30360853, 256263.992736, 192.0.109.1, 128.0.0.26, 153
30360854, 256263.992857, 192.0.109.1, 128.0.0.26, 153
30360858, 256264.017595, 192.0.109.1, 128.0.0.26, 248
30360859, 256264.017598, 192.0.109.1, 128.0.0.26, 248
30360866, 256264.053943, 192.0.109.1, 128.0.0.26, 253
30360867, 256264.053946, 192.0.109.1, 128.0.0.26, 253
30360870, 256264.083298, 192.0.109.1, 128.0.0.26, 251
30360871, 256264.083301, 192.0.109.1, 128.0.0.26, 251
30360878, 256264.112537, 192.0.109.1, 128.0.0.26, 221
30360879, 256264.112540, 192.0.109.1, 128.0.0.26, 221
30360883, 256264.141018, 192.0.109.1, 128.0.0.26, 237
30360884, 256264.141020, 192.0.109.1, 128.0.0.26, 237
30360891, 256264.170501, 192.0.109.1, 128.0.0.26, 166
30360892, 256264.170504, 192.0.109.1, 128.0.0.26, 166
30360896, 256264.201736, 192.0.109.1, 128.0.0.26, 276
30360897, 256264.201741, 192.0.109.1, 128.0.0.26, 276
30360904, 256264.231710, 192.0.109.1, 128.0.0.26, 267
30360905, 256264.231713, 192.0.109.1, 128.0.0.26, 267
30360909, 256264.263316, 192.0.109.1, 128.0.0.26, 274
30360910, 256264.263322, 192.0.109.1, 128.0.0.26, 274
30360917, 256264.292052, 192.0.109.1, 128.0.0.26, 269
30360918, 256264.292058, 192.0.109.1, 128.0.0.26, 269
30360922, 256264.321925, 192.0.109.1, 128.0.0.26, 277
30360923, 256264.321927, 192.0.109.1, 128.0.0.26, 277
30360930, 256264.349139, 192.0.109.1, 128.0.0.26, 139
30360931, 256264.349142, 192.0.109.1, 128.0.0.26, 139
30360935, 256264.379246, 192.0.109.1, 128.0.0.26, 258
30360936, 256264.379249, 192.0.109.1, 128.0.0.26, 258
30360943, 256264.416858, 192.0.109.1, 128.0.0.26, 260
30360944, 256264.416861, 192.0.109.1, 128.0.0.26, 260
30360948, 256264.442729, 192.0.109.1, 128.0.0.26, 275
30360949, 256264.442734, 192.0.109.1, 128.0.0.26, 275
30360956, 256264.470324, 192.0.109.1, 128.0.0.26, 282
30360957, 256264.470332, 192.0.109.1, 128.0.0.26, 282
30360961, 256264.499432, 192.0.109.1, 128.0.0.26, 260
30360962, 256264.499439, 192.0.109.1, 128.0.0.26, 260
30360969, 256264.535030, 192.0.109.1, 128.0.0.26, 149
30360970, 256264.535032, 192.0.109.1, 128.0.0.26, 149
30360974, 256264.559641, 192.0.109.1, 128.0.0.26, 272
30360975, 256264.559658, 192.0.109.1, 128.0.0.26, 272
30360981, 256264.589380, 192.0.109.1, 128.0.0.26, 235
30360982, 256264.589387, 192.0.109.1, 128.0.0.26, 235
30360987, 256264.625854, 192.0.109.1, 128.0.0.26, 281
30360988, 256264.625863, 192.0.109.1, 128.0.0.26, 281
30360994, 256264.653845, 192.0.109.1, 128.0.0.26, 283
30360995, 256264.653847, 192.0.109.1, 128.0.0.26, 283
30360998, 256264.693440, 192.0.109.1, 128.0.0.26, 269
30360999, 256264.693450, 192.0.109.1, 128.0.0.26, 269
30361005, 256264.713675, 192.0.109.1, 128.0.0.26, 256
30361006, 256264.713688, 192.0.109.1, 128.0.0.26, 256
30361009, 256264.742901, 192.0.109.1, 128.0.0.26, 225
30361010, 256264.742909, 192.0.109.1, 128.0.0.26, 225
30361016, 256264.773017, 192.0.109.1, 128.0.0.26, 237
30361017, 256264.773022, 192.0.109.1, 128.0.0.26, 237
30361020, 256264.803244, 192.0.109.1, 128.0.0.26, 194
30361021, 256264.803249, 192.0.109.1, 128.0.0.26, 194
30361027, 256264.832598, 192.0.109.1, 128.0.0.26, 215
30361028, 256264.832601, 192.0.109.1, 128.0.0.26, 215
30361034, 256264.861456, 192.0.109.1, 128.0.0.26, 221
30361035, 256264.861459, 192.0.109.1, 128.0.0.26, 221
30361041, 256264.892062, 192.0.109.1, 128.0.0.26, 235
30361042, 256264.892066, 192.0.109.1, 128.0.0.26, 235
30361048, 256264.921176, 192.0.109.1, 128.0.0.26, 233
30361049, 256264.921181, 192.0.109.1, 128.0.0.26, 233
30361055, 256264.950902, 192.0.109.1, 128.0.0.26, 204
30361056, 256264.950908, 192.0.109.1, 128.0.0.26, 204
30361062, 256264.982511, 192.0.109.1, 128.0.0.26, 259
30361063, 256264.982517, 192.0.109.1, 128.0.0.26, 259
30361069, 256265.012615, 192.0.109.1, 128.0.0.26, 222
30361070, 256265.012618, 192.0.109.1, 128.0.0.26, 222
30361076, 256265.040862, 192.0.109.1, 128.0.0.26, 212
30361077, 256265.040865, 192.0.109.1, 128.0.0.26, 212
30361083, 256265.071204, 192.0.109.1, 128.0.0.26, 213
30361084, 256265.071207, 192.0.109.1, 128.0.0.26, 213
30361090, 256265.099823, 192.0.109.1, 128.0.0.26, 206
30361091, 256265.099829, 192.0.109.1, 128.0.0.26, 206
30361097, 256265.136295, 192.0.109.1, 128.0.0.26, 207
30361098, 256265.136307, 192.0.109.1, 128.0.0.26, 207
30361104, 256265.159402, 192.0.109.1, 128.0.0.26, 188
30361105, 256265.159407, 192.0.109.1, 128.0.0.26, 188
30361111, 256265.190652, 192.0.109.1, 128.0.0.26, 258
30361112, 256265.190658, 192.0.109.1, 128.0.0.26, 258
30361118, 256265.221618, 192.0.109.1, 128.0.0.26, 290
30361119, 256265.221627, 192.0.109.1, 128.0.0.26, 290
30361125, 256265.255477, 192.0.109.1, 128.0.0.26, 241
30361126, 256265.255480, 192.0.109.1, 128.0.0.26, 241
30361132, 256265.280347, 192.0.109.1, 128.0.0.26, 288
30361133, 256265.280352, 192.0.109.1, 128.0.0.26, 288
30361139, 256265.310322, 192.0.109.1, 128.0.0.26, 276
30361140, 256265.310329, 192.0.109.1, 128.0.0.26, 276
30361146, 256265.339434, 192.0.109.1, 128.0.0.26, 251
30361147, 256265.339445, 192.0.109.1, 128.0.0.26, 251
30361153, 256265.373652, 192.0.109.1, 128.0.0.26, 243
30361154, 256265.373777, 192.0.109.1, 128.0.0.26, 243
30361160, 256265.404151, 192.0.109.1, 128.0.0.26, 247
30361161, 256265.404154, 192.0.109.1, 128.0.0.26, 247
30361167, 256265.429032, 192.0.109.1, 128.0.0.26, 220
30361168, 256265.429041, 192.0.109.1, 128.0.0.26, 220
30361174, 256265.463846, 192.0.109.1, 128.0.0.26, 212
30361175, 256265.463849, 192.0.109.1, 128.0.0.26, 212
30361181, 256265.493700, 192.0.109.1, 128.0.0.26, 199
30361182, 256265.493703, 192.0.109.1, 128.0.0.26, 199
30361188, 256265.523329, 192.0.109.1, 128.0.0.26, 198
30361189, 256265.523332, 192.0.109.1, 128.0.0.26, 198
30361195, 256265.554417, 192.0.109.1, 128.0.0.26, 209
30361196, 256265.554422, 192.0.109.1, 128.0.0.26, 209
30361202, 256265.579279, 192.0.109.1, 128.0.0.26, 226
30361203, 256265.579290, 192.0.109.1, 128.0.0.26, 226
30361209, 256265.614505, 192.0.109.1, 128.0.0.26, 260
30361210, 256265.614511, 192.0.109.1, 128.0.0.26, 260
30361216, 256265.642866, 192.0.109.1, 128.0.0.26, 240
30361217, 256265.642874, 192.0.109.1, 128.0.0.26, 240
30361223, 256265.671224, 192.0.109.1, 128.0.0.26, 240
30361224, 256265.671229, 192.0.109.1, 128.0.0.26, 240
30361230, 256265.700981, 192.0.109.1, 128.0.0.26, 245
30361231, 256265.700984, 192.0.109.1, 128.0.0.26, 245
30361237, 256265.732060, 192.0.109.1, 128.0.0.26, 241
30361238, 256265.732068, 192.0.109.1, 128.0.0.26, 241
30361244, 256265.762288, 192.0.109.1, 128.0.0.26, 254
30361245, 256265.762291, 192.0.109.1, 128.0.0.26, 254
30361251, 256265.791775, 192.0.109.1, 128.0.0.26, 269
30361252, 256265.791780, 192.0.109.1, 128.0.0.26, 269
30361258, 256265.822540, 192.0.109.1, 128.0.0.26, 269
30361259, 256265.822546, 192.0.109.1, 128.0.0.26, 269
30361265, 256265.849485, 192.0.109.1, 128.0.0.26, 141
30361266, 256265.849488, 192.0.109.1, 128.0.0.26, 141
30361272, 256265.879971, 192.0.109.1, 128.0.0.26, 289
30361273, 256265.879979, 192.0.109.1, 128.0.0.26, 289
30361279, 256265.910330, 192.0.109.1, 128.0.0.26, 259
30361280, 256265.910333, 192.0.109.1, 128.0.0.26, 259
30361286, 256265.940444, 192.0.109.1, 128.0.0.26, 277
30361287, 256265.940447, 192.0.109.1, 128.0.0.26, 277
30361293, 256265.970041, 192.0.109.1, 128.0.0.26, 241
30361294, 256265.970046, 192.0.109.1, 128.0.0.26, 241
30361300, 256265.999026, 192.0.109.1, 128.0.0.26, 238
30361301, 256265.999033, 192.0.109.1, 128.0.0.26, 238
30361307, 256266.028287, 192.0.109.1, 128.0.0.26, 110
30361308, 256266.028292, 192.0.109.1, 128.0.0.26, 110
30361314, 256266.060008, 192.0.109.1, 128.0.0.26, 241
30361315, 256266.060011, 192.0.109.1, 128.0.0.26, 241
30361321, 256266.094088, 192.0.109.1, 128.0.0.26, 228
30361322, 256266.094091, 192.0.109.1, 128.0.0.26, 228
30361328, 256266.124456, 192.0.109.1, 128.0.0.26, 234
30361329, 256266.124467, 192.0.109.1, 128.0.0.26, 234
30361335, 256266.153447, 192.0.109.1, 128.0.0.26, 243
30361336, 256266.153455, 192.0.109.1, 128.0.0.26, 243
30361342, 256266.177537, 192.0.109.1, 128.0.0.26, 221
30361343, 256266.177540, 192.0.109.1, 128.0.0.26, 221
30361349, 256266.216645, 192.0.109.1, 128.0.0.26, 140
30361350, 256266.216654, 192.0.109.1, 128.0.0.26, 140
30361356, 256266.243390, 192.0.109.1, 128.0.0.26, 240
30361357, 256266.243392, 192.0.109.1, 128.0.0.26, 240
30361363, 256266.273734, 192.0.109.1, 128.0.0.26, 252
30361364, 256266.273738, 192.0.109.1, 128.0.0.26, 252
30361370, 256266.305968, 192.0.109.1, 128.0.0.26, 274
30361371, 256266.305974, 192.0.109.1, 128.0.0.26, 274
30361377, 256266.334331, 192.0.109.1, 128.0.0.26, 286
30361378, 256266.334339, 192.0.109.1, 128.0.0.26, 286
30361384, 256266.361695, 192.0.109.1, 128.0.0.26, 252
30361385, 256266.361698, 192.0.109.1, 128.0.0.26, 252
30361391, 256266.391047, 192.0.109.1, 128.0.0.26, 132
30361392, 256266.391049, 192.0.109.1, 128.0.0.26, 132
30361398, 256266.423398, 192.0.109.1, 128.0.0.26, 249
30361399, 256266.423407, 192.0.109.1, 128.0.0.26, 249
30361405, 256266.452145, 192.0.109.1, 128.0.0.26, 261
30361406, 256266.452150, 192.0.109.1, 128.0.0.26, 261
30361412, 256266.481735, 192.0.109.1, 128.0.0.26, 272
30361413, 256266.481738, 192.0.109.1, 128.0.0.26, 272
30361419, 256266.514589, 192.0.109.1, 128.0.0.26, 291
30361420, 256266.514597, 192.0.109.1, 128.0.0.26, 291
30361426, 256266.542193, 192.0.109.1, 128.0.0.26, 284
30361427, 256266.542196, 192.0.109.1, 128.0.0.26, 284
30361433, 256266.571059, 192.0.109.1, 128.0.0.26, 137
30361434, 256266.571064, 192.0.109.1, 128.0.0.26, 137
30361440, 256266.600546, 192.0.109.1, 128.0.0.26, 282
30361441, 256266.600551, 192.0.109.1, 128.0.0.26, 282
30361447, 256266.630897, 192.0.109.1, 128.0.0.26, 234
30361448, 256266.630900, 192.0.109.1, 128.0.0.26, 234
30361456, 256266.659748, 192.0.109.1, 128.0.0.26, 257
30361457, 256266.659751, 192.0.109.1, 128.0.0.26, 257
30361463, 256266.689480, 192.0.109.1, 128.0.0.26, 222
30361464, 256266.689485, 192.0.109.1, 128.0.0.26, 222
30361470, 256266.720710, 192.0.109.1, 128.0.0.26, 259
30361471, 256266.720716, 192.0.109.1, 128.0.0.26, 259
30361477, 256266.748195, 192.0.109.1, 128.0.0.26, 176
30361478, 256266.748199, 192.0.109.1, 128.0.0.26, 176
30361484, 256266.780431, 192.0.109.1, 128.0.0.26, 274
30361485, 256266.780443, 192.0.109.1, 128.0.0.26, 274
30361488, 256266.808789, 192.0.109.1, 128.0.0.26, 137
30361489, 256266.808797, 192.0.109.1, 128.0.0.26, 137
30361495, 256266.838766, 192.0.109.1, 128.0.0.26, 216
30361496, 256266.838775, 192.0.109.1, 128.0.0.26, 216
30361506, 256266.898744, 192.0.109.1, 128.0.0.26, 280
30361507, 256266.898746, 192.0.109.1, 128.0.0.26, 280
30361513, 256266.933838, 192.0.109.1, 128.0.0.26, 227
30361514, 256266.933841, 192.0.109.1, 128.0.0.26, 227
30361521, 256266.962357, 192.0.109.1, 128.0.0.26, 130
30361522, 256266.962365, 192.0.109.1, 128.0.0.26, 130
30361530, 256266.993804, 192.0.109.1, 128.0.0.26, 222
30361531, 256266.993806, 192.0.109.1, 128.0.0.26, 222
30361537, 256267.018918, 192.0.109.1, 128.0.0.26, 265
30361538, 256267.018922, 192.0.109.1, 128.0.0.26, 265
30361544, 256267.054765, 192.0.109.1, 128.0.0.26, 279
30361545, 256267.054768, 192.0.109.1, 128.0.0.26, 279
30361551, 256267.083372, 192.0.109.1, 128.0.0.26, 215
30361552, 256267.083382, 192.0.109.1, 128.0.0.26, 215
30361558, 256267.110117, 192.0.109.1, 128.0.0.26, 134
30361559, 256267.110121, 192.0.109.1, 128.0.0.26, 134
30361565, 256267.141095, 192.0.109.1, 128.0.0.26, 215
30361566, 256267.141106, 192.0.109.1, 128.0.0.26, 215
30361572, 256267.177572, 192.0.109.1, 128.0.0.26, 283
30361573, 256267.177575, 192.0.109.1, 128.0.0.26, 283
30361579, 256267.201558, 192.0.109.1, 128.0.0.26, 262
30361580, 256267.201677, 192.0.109.1, 128.0.0.26, 262
30361586, 256267.231154, 192.0.109.1, 128.0.0.26, 269
30361587, 256267.231157, 192.0.109.1, 128.0.0.26, 269
30361593, 256267.260761, 192.0.109.1, 128.0.0.26, 134
30361594, 256267.260766, 192.0.109.1, 128.0.0.26, 134
30361600, 256267.292122, 192.0.109.1, 128.0.0.26, 294
30361601, 256267.292132, 192.0.109.1, 128.0.0.26, 294
30361607, 256267.321725, 192.0.109.1, 128.0.0.26, 290
30361608, 256267.321728, 192.0.109.1, 128.0.0.26, 290
30361614, 256267.349584, 192.0.109.1, 128.0.0.26, 247
30361615, 256267.349587, 192.0.109.1, 128.0.0.26, 247
30361621, 256267.379199, 192.0.109.1, 128.0.0.26, 223
30361622, 256267.379202, 192.0.109.1, 128.0.0.26, 223
30361628, 256267.416422, 192.0.109.1, 128.0.0.26, 112
30361629, 256267.416434, 192.0.109.1, 128.0.0.26, 112
30361635, 256267.440533, 192.0.109.1, 128.0.0.26, 251
30361636, 256267.440549, 192.0.109.1, 128.0.0.26, 251
30361642, 256267.469778, 192.0.109.1, 128.0.0.26, 234
30361643, 256267.469783, 192.0.109.1, 128.0.0.26, 234
30361649, 256267.499492, 192.0.109.1, 128.0.0.26, 239
30361650, 256267.499495, 192.0.109.1, 128.0.0.26, 239
