30460342, 257534.048486, 192.0.111.1, 128.0.0.22, 63
30587242, 258030.623764, 192.0.111.1, 128.0.0.22, 134
30587243, 258030.623767, 192.0.111.1, 128.0.0.22, 134
30587245, 258030.636641, 192.0.111.1, 128.0.0.22, 129
30587246, 258030.636752, 192.0.111.1, 128.0.0.22, 129
30587254, 258030.665978, 192.0.111.1, 128.0.0.22, 125
30587255, 258030.665981, 192.0.111.1, 128.0.0.22, 125
30587262, 258030.695961, 192.0.111.1, 128.0.0.22, 135
30587263, 258030.695964, 192.0.111.1, 128.0.0.22, 135
30587278, 258030.726452, 192.0.111.1, 128.0.0.22, 130
30587279, 258030.726463, 192.0.111.1, 128.0.0.22, 130
30587288, 258030.755683, 192.0.111.1, 128.0.0.22, 133
30587289, 258030.755686, 192.0.111.1, 128.0.0.22, 133
30587297, 258030.785910, 192.0.111.1, 128.0.0.22, 134
30587298, 258030.785915, 192.0.111.1, 128.0.0.22, 134
30587305, 258030.815522, 192.0.111.1, 128.0.0.22, 129
30587306, 258030.815641, 192.0.111.1, 128.0.0.22, 129
30587315, 258030.845246, 192.0.111.1, 128.0.0.22, 129
30587316, 258030.845250, 192.0.111.1, 128.0.0.22, 129
30587347, 258030.961676, 192.0.111.1, 128.0.0.22, 158
30587348, 258030.961680, 192.0.111.1, 128.0.0.22, 158
30587349, 258030.969948, 192.0.111.1, 128.0.0.22, 189
30587350, 258030.969951, 192.0.111.1, 128.0.0.22, 189
30587369, 258031.039143, 192.0.111.1, 128.0.0.22, 185
30587370, 258031.039146, 192.0.111.1, 128.0.0.22, 185
30587383, 258031.127707, 192.0.111.1, 128.0.0.22, 177
30587384, 258031.127712, 192.0.111.1, 128.0.0.22, 177
30587391, 258031.145814, 192.0.111.1, 128.0.0.22, 179
30587392, 258031.145817, 192.0.111.1, 128.0.0.22, 179
30587393, 258031.151938, 192.0.111.1, 128.0.0.22, 184
30587394, 258031.151941, 192.0.111.1, 128.0.0.22, 184
30587395, 258031.152983, 192.0.111.1, 128.0.0.22, 168
30587396, 258031.152989, 192.0.111.1, 128.0.0.22, 168
30587397, 258031.161565, 192.0.111.1, 128.0.0.22, 174
30587398, 258031.161575, 192.0.111.1, 128.0.0.22, 174
30587415, 258031.237399, 192.0.111.1, 128.0.0.22, 176
30587416, 258031.237402, 192.0.111.1, 128.0.0.22, 176
30587421, 258031.245754, 192.0.111.1, 128.0.0.22, 182
30587422, 258031.245757, 192.0.111.1, 128.0.0.22, 182
30587425, 258031.252999, 192.0.111.1, 128.0.0.22, 180
30587426, 258031.253003, 192.0.111.1, 128.0.0.22, 180
30587427, 258031.259621, 192.0.111.1, 128.0.0.22, 153
30587428, 258031.259624, 192.0.111.1, 128.0.0.22, 153
30587452, 258031.368309, 192.0.111.1, 128.0.0.22, 158
30587453, 258031.368315, 192.0.111.1, 128.0.0.22, 158
30587456, 258031.377189, 192.0.111.1, 128.0.0.22, 157
30587457, 258031.377195, 192.0.111.1, 128.0.0.22, 157
30587458, 258031.381302, 192.0.111.1, 128.0.0.22, 148
30587459, 258031.381311, 192.0.111.1, 128.0.0.22, 148
30587460, 258031.387298, 192.0.111.1, 128.0.0.22, 127
30587461, 258031.387306, 192.0.111.1, 128.0.0.22, 127
30587466, 258031.396913, 192.0.111.1, 128.0.0.22, 162
30587467, 258031.396917, 192.0.111.1, 128.0.0.22, 162
30587470, 258031.413905, 192.0.111.1, 128.0.0.22, 137
30587471, 258031.413910, 192.0.111.1, 128.0.0.22, 137
30587479, 258031.444034, 192.0.111.1, 128.0.0.22, 147
30587480, 258031.444047, 192.0.111.1, 128.0.0.22, 147
30587494, 258031.473865, 192.0.111.1, 128.0.0.22, 141
30587495, 258031.473868, 192.0.111.1, 128.0.0.22, 141
30587503, 258031.507735, 192.0.111.1, 128.0.0.22, 139
30587504, 258031.507739, 192.0.111.1, 128.0.0.22, 139
30587513, 258031.536958, 192.0.111.1, 128.0.0.22, 93
30587514, 258031.536966, 192.0.111.1, 128.0.0.22, 93
30587522, 258031.568565, 192.0.111.1, 128.0.0.22, 144
30587523, 258031.568584, 192.0.111.1, 128.0.0.22, 144
30587550, 258031.665508, 192.0.111.1, 128.0.0.22, 142
30587551, 258031.665517, 192.0.111.1, 128.0.0.22, 142
30587555, 258031.672125, 192.0.111.1, 128.0.0.22, 143
30587556, 258031.672131, 192.0.111.1, 128.0.0.22, 143
30587558, 258031.676123, 192.0.111.1, 128.0.0.22, 130
30587559, 258031.676136, 192.0.111.1, 128.0.0.22, 130
30587575, 258031.749332, 192.0.111.1, 128.0.0.22, 130
30587576, 258031.749335, 192.0.111.1, 128.0.0.22, 130
30587582, 258031.753467, 192.0.111.1, 128.0.0.22, 80
30587583, 258031.753470, 192.0.111.1, 128.0.0.22, 80
30587584, 258031.757577, 192.0.111.1, 128.0.0.22, 132
30587585, 258031.757584, 192.0.111.1, 128.0.0.22, 132
30587590, 258031.777337, 192.0.111.1, 128.0.0.22, 131
30587591, 258031.777339, 192.0.111.1, 128.0.0.22, 131
30587600, 258031.809419, 192.0.111.1, 128.0.0.22, 131
30587601, 258031.809429, 192.0.111.1, 128.0.0.22, 131
30587618, 258031.863014, 192.0.111.1, 128.0.0.22, 124
30587619, 258031.863016, 192.0.111.1, 128.0.0.22, 124
30587640, 258031.939974, 192.0.111.1, 128.0.0.22, 126
30587641, 258031.939977, 192.0.111.1, 128.0.0.22, 126
30587653, 258031.981200, 192.0.111.1, 128.0.0.22, 85
30587654, 258031.981208, 192.0.111.1, 128.0.0.22, 85
30587655, 258031.988186, 192.0.111.1, 128.0.0.22, 129
30587656, 258031.988194, 192.0.111.1, 128.0.0.22, 129
30587661, 258031.994181, 192.0.111.1, 128.0.0.22, 132
30587662, 258031.994189, 192.0.111.1, 128.0.0.22, 132
30587667, 258032.003693, 192.0.111.1, 128.0.0.22, 129
30587668, 258032.003698, 192.0.111.1, 128.0.0.22, 129
30587686, 258032.079127, 192.0.111.1, 128.0.0.22, 129
30587687, 258032.079134, 192.0.111.1, 128.0.0.22, 129
30587692, 258032.086632, 192.0.111.1, 128.0.0.22, 134
30587693, 258032.086634, 192.0.111.1, 128.0.0.22, 134
30587696, 258032.091624, 192.0.111.1, 128.0.0.22, 87
30587697, 258032.091629, 192.0.111.1, 128.0.0.22, 87
30587699, 258032.103749, 192.0.111.1, 128.0.0.22, 130
30587700, 258032.103868, 192.0.111.1, 128.0.0.22, 130
30587708, 258032.133973, 192.0.111.1, 128.0.0.22, 127
30587709, 258032.133980, 192.0.111.1, 128.0.0.22, 127
30587717, 258032.163962, 192.0.111.1, 128.0.0.22, 131
30587718, 258032.163970, 192.0.111.1, 128.0.0.22, 131
30587738, 258032.216693, 192.0.111.1, 128.0.0.22, 137
30587739, 258032.216704, 192.0.111.1, 128.0.0.22, 137
30587740, 258032.224789, 192.0.111.1, 128.0.0.22, 136
30587741, 258032.224792, 192.0.111.1, 128.0.0.22, 136
30587758, 258032.286387, 192.0.111.1, 128.0.0.22, 82
30587759, 258032.286506, 192.0.111.1, 128.0.0.22, 82
30587767, 258032.311743, 192.0.111.1, 128.0.0.22, 127
30587768, 258032.311749, 192.0.111.1, 128.0.0.22, 127
30587776, 258032.330226, 192.0.111.1, 128.0.0.22, 129
30587777, 258032.330229, 192.0.111.1, 128.0.0.22, 129
30587794, 258032.402443, 192.0.111.1, 128.0.0.22, 133
30587795, 258032.402445, 192.0.111.1, 128.0.0.22, 133
30587800, 258032.415300, 192.0.111.1, 128.0.0.22, 132
30587801, 258032.415304, 192.0.111.1, 128.0.0.22, 132
30587805, 258032.427167, 192.0.111.1, 128.0.0.22, 131
30587806, 258032.427170, 192.0.111.1, 128.0.0.22, 131
30587807, 258032.432050, 192.0.111.1, 128.0.0.22, 80
30587808, 258032.432053, 192.0.111.1, 128.0.0.22, 80
30587820, 258032.464903, 192.0.111.1, 128.0.0.22, 128
30587821, 258032.464910, 192.0.111.1, 128.0.0.22, 128
30587829, 258032.495145, 192.0.111.1, 128.0.0.22, 131
30587830, 258032.495148, 192.0.111.1, 128.0.0.22, 131
30587879, 258032.666398, 192.0.111.1, 128.0.0.22, 139
30587880, 258032.666401, 192.0.111.1, 128.0.0.22, 139
30587881, 258032.672647, 192.0.111.1, 128.0.0.22, 133
30587882, 258032.672655, 192.0.111.1, 128.0.0.22, 133
30587883, 258032.676518, 192.0.111.1, 128.0.0.22, 138
30587884, 258032.676521, 192.0.111.1, 128.0.0.22, 138
30587887, 258032.680778, 192.0.111.1, 128.0.0.22, 81
30587888, 258032.680780, 192.0.111.1, 128.0.0.22, 81
30587892, 258032.686413, 192.0.111.1, 128.0.0.22, 126
30587893, 258032.686417, 192.0.111.1, 128.0.0.22, 126
30587897, 258032.691013, 192.0.111.1, 128.0.0.22, 141
30587898, 258032.691016, 192.0.111.1, 128.0.0.22, 141
30587900, 258032.705503, 192.0.111.1, 128.0.0.22, 136
30587901, 258032.705508, 192.0.111.1, 128.0.0.22, 136
30587909, 258032.737505, 192.0.111.1, 128.0.0.22, 127
30587910, 258032.737508, 192.0.111.1, 128.0.0.22, 127
30587920, 258032.769604, 192.0.111.1, 128.0.0.22, 133
30587921, 258032.769614, 192.0.111.1, 128.0.0.22, 133
30587930, 258032.796333, 192.0.111.1, 128.0.0.22, 83
30587931, 258032.796339, 192.0.111.1, 128.0.0.22, 83
30587955, 258032.878426, 192.0.111.1, 128.0.0.22, 121
30587956, 258032.878429, 192.0.111.1, 128.0.0.22, 121
30587957, 258032.883158, 192.0.111.1, 128.0.0.22, 125
30587958, 258032.883169, 192.0.111.1, 128.0.0.22, 125
30587968, 258032.924246, 192.0.111.1, 128.0.0.22, 129
30587969, 258032.924254, 192.0.111.1, 128.0.0.22, 129
30587974, 258032.927628, 192.0.111.1, 128.0.0.22, 120
30587975, 258032.927634, 192.0.111.1, 128.0.0.22, 120
30588003, 258033.031318, 192.0.111.1, 128.0.0.22, 120
30588004, 258033.031327, 192.0.111.1, 128.0.0.22, 120
30588005, 258033.034802, 192.0.111.1, 128.0.0.22, 128
30588006, 258033.034805, 192.0.111.1, 128.0.0.22, 128
30588023, 258033.087399, 192.0.111.1, 128.0.0.22, 123
30588024, 258033.087407, 192.0.111.1, 128.0.0.22, 123
30588042, 258033.160863, 192.0.111.1, 128.0.0.22, 125
30588043, 258033.160871, 192.0.111.1, 128.0.0.22, 125
30588048, 258033.168349, 192.0.111.1, 128.0.0.22, 129
30588049, 258033.168357, 192.0.111.1, 128.0.0.22, 129
30588050, 258033.174096, 192.0.111.1, 128.0.0.22, 126
30588051, 258033.174104, 192.0.111.1, 128.0.0.22, 126
30588056, 258033.179719, 192.0.111.1, 128.0.0.22, 124
30588057, 258033.179722, 192.0.111.1, 128.0.0.22, 124
30588058, 258033.183592, 192.0.111.1, 128.0.0.22, 125
30588059, 258033.183595, 192.0.111.1, 128.0.0.22, 125
30588080, 258033.255558, 192.0.111.1, 128.0.0.22, 123
30588081, 258033.255561, 192.0.111.1, 128.0.0.22, 123
30588083, 258033.261296, 192.0.111.1, 128.0.0.22, 129
30588084, 258033.261307, 192.0.111.1, 128.0.0.22, 129
30588087, 258033.266912, 192.0.111.1, 128.0.0.22, 131
30588088, 258033.266915, 192.0.111.1, 128.0.0.22, 131
30588096, 258033.308891, 192.0.111.1, 128.0.0.22, 124
30588097, 258033.308896, 192.0.111.1, 128.0.0.22, 124
30588105, 258033.319134, 192.0.111.1, 128.0.0.22, 128
30588106, 258033.319139, 192.0.111.1, 128.0.0.22, 128
30588107, 258033.337495, 192.0.111.1, 128.0.0.22, 133
30588108, 258033.337501, 192.0.111.1, 128.0.0.22, 133
30588120, 258033.367862, 192.0.111.1, 128.0.0.22, 128
30588121, 258033.367867, 192.0.111.1, 128.0.0.22, 128
30588145, 258033.445816, 192.0.111.1, 128.0.0.22, 140
30588146, 258033.445821, 192.0.111.1, 128.0.0.22, 140
30588148, 258033.449807, 192.0.111.1, 128.0.0.22, 132
30588149, 258033.449813, 192.0.111.1, 128.0.0.22, 132
30588170, 258033.523145, 192.0.111.1, 128.0.0.22, 124
30588171, 258033.523147, 192.0.111.1, 128.0.0.22, 124
30588175, 258033.531634, 192.0.111.1, 128.0.0.22, 125
30588176, 258033.531637, 192.0.111.1, 128.0.0.22, 125
30588178, 258033.535625, 192.0.111.1, 128.0.0.22, 131
30588179, 258033.535628, 192.0.111.1, 128.0.0.22, 131
30588180, 258033.542261, 192.0.111.1, 128.0.0.22, 119
30588181, 258033.542264, 192.0.111.1, 128.0.0.22, 119
30588198, 258033.594472, 192.0.111.1, 128.0.0.22, 119
30588199, 258033.594477, 192.0.111.1, 128.0.0.22, 119
30588202, 258033.607083, 192.0.111.1, 128.0.0.22, 119
30588203, 258033.607087, 192.0.111.1, 128.0.0.22, 119
30588210, 258033.637072, 192.0.111.1, 128.0.0.22, 118
30588211, 258033.637075, 192.0.111.1, 128.0.0.22, 118
30588220, 258033.667301, 192.0.111.1, 128.0.0.22, 120
30588221, 258033.667304, 192.0.111.1, 128.0.0.22, 120
30588230, 258033.695798, 192.0.111.1, 128.0.0.22, 123
30588231, 258033.695801, 192.0.111.1, 128.0.0.22, 123
30588255, 258033.773987, 192.0.111.1, 128.0.0.22, 120
30588256, 258033.773995, 192.0.111.1, 128.0.0.22, 120
30588258, 258033.779742, 192.0.111.1, 128.0.0.22, 123
30588259, 258033.779755, 192.0.111.1, 128.0.0.22, 123
30588260, 258033.787605, 192.0.111.1, 128.0.0.22, 159
30588261, 258033.787613, 192.0.111.1, 128.0.0.22, 159
30588284, 258033.859193, 192.0.111.1, 128.0.0.22, 186
30588285, 258033.859201, 192.0.111.1, 128.0.0.22, 186
30588287, 258033.864824, 192.0.111.1, 128.0.0.22, 189
30588288, 258033.864826, 192.0.111.1, 128.0.0.22, 189
30588293, 258033.878306, 192.0.111.1, 128.0.0.22, 183
30588294, 258033.878314, 192.0.111.1, 128.0.0.22, 183
30588300, 258033.900055, 192.0.111.1, 128.0.0.22, 63
30588301, 258033.900058, 192.0.111.1, 128.0.0.22, 63
30588303, 258033.905417, 192.0.111.1, 128.0.0.22, 110
30588304, 258033.905425, 192.0.111.1, 128.0.0.22, 110
30588320, 258033.961244, 192.0.111.1, 128.0.0.22, 190
30588321, 258033.961248, 192.0.111.1, 128.0.0.22, 190
30588323, 258033.967369, 192.0.111.1, 128.0.0.22, 181
30588324, 258033.967371, 192.0.111.1, 128.0.0.22, 181
30588333, 258033.997236, 192.0.111.1, 128.0.0.22, 162
30588334, 258033.997243, 192.0.111.1, 128.0.0.22, 162
30588343, 258034.026963, 192.0.111.1, 128.0.0.22, 167
30588344, 258034.026968, 192.0.111.1, 128.0.0.22, 167
30588355, 258034.057065, 192.0.111.1, 128.0.0.22, 164
30588356, 258034.057071, 192.0.111.1, 128.0.0.22, 164
30588369, 258034.108040, 192.0.111.1, 128.0.0.22, 90
30588370, 258034.108048, 192.0.111.1, 128.0.0.22, 90
30588373, 258034.117158, 192.0.111.1, 128.0.0.22, 157
30588374, 258034.117279, 192.0.111.1, 128.0.0.22, 157
30588382, 258034.146888, 192.0.111.1, 128.0.0.22, 148
30588383, 258034.146894, 192.0.111.1, 128.0.0.22, 148
30588392, 258034.176489, 192.0.111.1, 128.0.0.22, 135
30588393, 258034.176493, 192.0.111.1, 128.0.0.22, 135
30588403, 258034.205628, 192.0.111.1, 128.0.0.22, 138
30588404, 258034.205631, 192.0.111.1, 128.0.0.22, 138
30588415, 258034.236707, 192.0.111.1, 128.0.0.22, 145
30588416, 258034.236712, 192.0.111.1, 128.0.0.22, 145
30588423, 258034.264567, 192.0.111.1, 128.0.0.22, 85
30588424, 258034.264580, 192.0.111.1, 128.0.0.22, 85
30588433, 258034.297818, 192.0.111.1, 128.0.0.22, 143
30588434, 258034.297826, 192.0.111.1, 128.0.0.22, 143
30588443, 258034.326031, 192.0.111.1, 128.0.0.22, 138
30588444, 258034.326039, 192.0.111.1, 128.0.0.22, 138
30588453, 258034.356132, 192.0.111.1, 128.0.0.22, 139
30588454, 258034.356136, 192.0.111.1, 128.0.0.22, 139
30588463, 258034.386009, 192.0.111.1, 128.0.0.22, 132
30588464, 258034.386011, 192.0.111.1, 128.0.0.22, 132
30588473, 258034.416356, 192.0.111.1, 128.0.0.22, 135
30588474, 258034.416359, 192.0.111.1, 128.0.0.22, 135
30588481, 258034.444962, 192.0.111.1, 128.0.0.22, 89
30588482, 258034.444965, 192.0.111.1, 128.0.0.22, 89
30588491, 258034.476193, 192.0.111.1, 128.0.0.22, 133
30588492, 258034.476196, 192.0.111.1, 128.0.0.22, 133
30588500, 258034.506552, 192.0.111.1, 128.0.0.22, 125
30588501, 258034.506557, 192.0.111.1, 128.0.0.22, 125
30588509, 258034.535399, 192.0.111.1, 128.0.0.22, 132
30588510, 258034.535403, 192.0.111.1, 128.0.0.22, 132
30588518, 258034.565505, 192.0.111.1, 128.0.0.22, 132
30588519, 258034.565509, 192.0.111.1, 128.0.0.22, 132
30588527, 258034.597880, 192.0.111.1, 128.0.0.22, 132
30588528, 258034.597885, 192.0.111.1, 128.0.0.22, 132
30588538, 258034.622601, 192.0.111.1, 128.0.0.22, 87
30588539, 258034.622604, 192.0.111.1, 128.0.0.22, 87
30588551, 258034.654082, 192.0.111.1, 128.0.0.22, 137
30588552, 258034.654084, 192.0.111.1, 128.0.0.22, 137
30588561, 258034.684058, 192.0.111.1, 128.0.0.22, 135
30588562, 258034.684061, 192.0.111.1, 128.0.0.22, 135
30588577, 258034.736906, 192.0.111.1, 128.0.0.22, 133
30588578, 258034.736909, 192.0.111.1, 128.0.0.22, 133
30588580, 258034.744523, 192.0.111.1, 128.0.0.22, 126
30588581, 258034.744526, 192.0.111.1, 128.0.0.22, 126
30588604, 258034.833986, 192.0.111.1, 128.0.0.22, 135
30588605, 258034.833988, 192.0.111.1, 128.0.0.22, 135
30588612, 258034.854082, 192.0.111.1, 128.0.0.22, 79
30588613, 258034.854086, 192.0.111.1, 128.0.0.22, 79
30588614, 258034.858090, 192.0.111.1, 128.0.0.22, 130
30588615, 258034.858093, 192.0.111.1, 128.0.0.22, 130
30588617, 258034.865326, 192.0.111.1, 128.0.0.22, 129
30588618, 258034.865329, 192.0.111.1, 128.0.0.22, 129
30588626, 258034.895316, 192.0.111.1, 128.0.0.22, 129
30588627, 258034.895319, 192.0.111.1, 128.0.0.22, 129
30588635, 258034.924419, 192.0.111.1, 128.0.0.22, 132
30588636, 258034.924430, 192.0.111.1, 128.0.0.22, 132
30588644, 258034.953828, 192.0.111.1, 128.0.0.22, 135
30588645, 258034.953830, 192.0.111.1, 128.0.0.22, 135
30588652, 258034.982380, 192.0.111.1, 128.0.0.22, 87
30588653, 258034.982384, 192.0.111.1, 128.0.0.22, 87
30588661, 258035.013504, 192.0.111.1, 128.0.0.22, 123
30588662, 258035.013509, 192.0.111.1, 128.0.0.22, 123
30588680, 258035.043342, 192.0.111.1, 128.0.0.22, 123
30588681, 258035.043346, 192.0.111.1, 128.0.0.22, 123
30588690, 258035.074074, 192.0.111.1, 128.0.0.22, 126
30588691, 258035.074077, 192.0.111.1, 128.0.0.22, 126
30588742, 258035.274971, 192.0.111.1, 128.0.0.22, 126
30588743, 258035.274974, 192.0.111.1, 128.0.0.22, 126
30588749, 258035.278605, 192.0.111.1, 128.0.0.22, 123
30588750, 258035.278608, 192.0.111.1, 128.0.0.22, 123
30588752, 258035.286450, 192.0.111.1, 128.0.0.22, 126
30588753, 258035.286455, 192.0.111.1, 128.0.0.22, 126
30588756, 258035.291963, 192.0.111.1, 128.0.0.22, 125
30588757, 258035.291967, 192.0.111.1, 128.0.0.22, 125
30588778, 258035.369524, 192.0.111.1, 128.0.0.22, 127
30588779, 258035.369532, 192.0.111.1, 128.0.0.22, 127
30588781, 258035.375162, 192.0.111.1, 128.0.0.22, 132
30588782, 258035.375168, 192.0.111.1, 128.0.0.22, 132
30588790, 258035.392015, 192.0.111.1, 128.0.0.22, 128
30588791, 258035.392018, 192.0.111.1, 128.0.0.22, 128
30588793, 258035.397390, 192.0.111.1, 128.0.0.22, 124
30588794, 258035.397393, 192.0.111.1, 128.0.0.22, 124
30588796, 258035.401632, 192.0.111.1, 128.0.0.22, 126
30588797, 258035.401639, 192.0.111.1, 128.0.0.22, 126
30588826, 258035.476964, 192.0.111.1, 128.0.0.22, 131
30588827, 258035.476967, 192.0.111.1, 128.0.0.22, 131
30588828, 258035.481461, 192.0.111.1, 128.0.0.22, 125
30588829, 258035.481467, 192.0.111.1, 128.0.0.22, 125
30588832, 258035.488452, 192.0.111.1, 128.0.0.22, 122
30588833, 258035.488460, 192.0.111.1, 128.0.0.22, 122
30588835, 258035.491720, 192.0.111.1, 128.0.0.22, 125
30588836, 258035.491723, 192.0.111.1, 128.0.0.22, 125
30588838, 258035.497444, 192.0.111.1, 128.0.0.22, 127
30588839, 258035.497448, 192.0.111.1, 128.0.0.22, 127
30588847, 258035.527301, 192.0.111.1, 128.0.0.22, 121
30588848, 258035.527304, 192.0.111.1, 128.0.0.22, 121
30588858, 258035.555285, 192.0.111.1, 128.0.0.22, 120
30588859, 258035.555289, 192.0.111.1, 128.0.0.22, 120
30588868, 258035.585915, 192.0.111.1, 128.0.0.22, 128
30588869, 258035.585918, 192.0.111.1, 128.0.0.22, 128
30588877, 258035.615642, 192.0.111.1, 128.0.0.22, 124
30588878, 258035.615644, 192.0.111.1, 128.0.0.22, 124
30588886, 258035.645609, 192.0.111.1, 128.0.0.22, 121
30588887, 258035.645617, 192.0.111.1, 128.0.0.22, 121
30588895, 258035.675596, 192.0.111.1, 128.0.0.22, 122
30588896, 258035.675601, 192.0.111.1, 128.0.0.22, 122
30588908, 258035.705824, 192.0.111.1, 128.0.0.22, 123
30588909, 258035.705827, 192.0.111.1, 128.0.0.22, 123
30588918, 258035.736193, 192.0.111.1, 128.0.0.22, 127
30588919, 258035.736310, 192.0.111.1, 128.0.0.22, 127
30588928, 258035.765283, 192.0.111.1, 128.0.0.22, 131
30588929, 258035.765287, 192.0.111.1, 128.0.0.22, 131
30588937, 258035.795393, 192.0.111.1, 128.0.0.22, 124
30588938, 258035.795398, 192.0.111.1, 128.0.0.22, 124
30588947, 258035.825247, 192.0.111.1, 128.0.0.22, 124
30588948, 258035.825250, 192.0.111.1, 128.0.0.22, 124
30588958, 258035.855743, 192.0.111.1, 128.0.0.22, 129
30588959, 258035.855749, 192.0.111.1, 128.0.0.22, 129
30588967, 258035.883595, 192.0.111.1, 128.0.0.22, 126
30588968, 258035.883598, 192.0.111.1, 128.0.0.22, 126
30588978, 258035.914070, 192.0.111.1, 128.0.0.22, 124
30588979, 258035.914078, 192.0.111.1, 128.0.0.22, 124
30588988, 258035.944053, 192.0.111.1, 128.0.0.22, 128
30588989, 258035.944059, 192.0.111.1, 128.0.0.22, 128
30588998, 258035.974165, 192.0.111.1, 128.0.0.22, 128
30588999, 258035.974168, 192.0.111.1, 128.0.0.22, 128
30589008, 258036.004905, 192.0.111.1, 128.0.0.22, 132
30589009, 258036.004908, 192.0.111.1, 128.0.0.22, 132
30589018, 258036.034500, 192.0.111.1, 128.0.0.22, 133
30589019, 258036.034508, 192.0.111.1, 128.0.0.22, 133
30589033, 258036.079469, 192.0.111.1, 128.0.0.22, 136
30589034, 258036.079474, 192.0.111.1, 128.0.0.22, 136
30589036, 258036.091982, 192.0.111.1, 128.0.0.22, 83
30589037, 258036.091984, 192.0.111.1, 128.0.0.22, 83
30589070, 258036.212263, 192.0.111.1, 128.0.0.22, 132
30589071, 258036.212266, 192.0.111.1, 128.0.0.22, 132
30589072, 258036.216136, 192.0.111.1, 128.0.0.22, 130
30589073, 258036.216139, 192.0.111.1, 128.0.0.22, 130
30589097, 258036.290467, 192.0.111.1, 128.0.0.22, 128
30589098, 258036.290470, 192.0.111.1, 128.0.0.22, 128
30589099, 258036.296347, 192.0.111.1, 128.0.0.22, 138
30589100, 258036.296352, 192.0.111.1, 128.0.0.22, 138
30589101, 258036.302592, 192.0.111.1, 128.0.0.22, 139
30589102, 258036.302598, 192.0.111.1, 128.0.0.22, 139
30589105, 258036.304712, 192.0.111.1, 128.0.0.22, 78
30589106, 258036.304716, 192.0.111.1, 128.0.0.22, 78
30589111, 258036.316076, 192.0.111.1, 128.0.0.22, 128
30589112, 258036.316083, 192.0.111.1, 128.0.0.22, 128
30589115, 258036.334689, 192.0.111.1, 128.0.0.22, 122
30589116, 258036.334692, 192.0.111.1, 128.0.0.22, 122
30589127, 258036.364799, 192.0.111.1, 128.0.0.22, 141
30589128, 258036.364802, 192.0.111.1, 128.0.0.22, 141
30589136, 258036.393942, 192.0.111.1, 128.0.0.22, 134
30589137, 258036.393944, 192.0.111.1, 128.0.0.22, 134
30589146, 258036.423387, 192.0.111.1, 128.0.0.22, 131
30589147, 258036.423390, 192.0.111.1, 128.0.0.22, 131
30589157, 258036.451994, 192.0.111.1, 128.0.0.22, 83
30589158, 258036.451997, 192.0.111.1, 128.0.0.22, 83
30589167, 258036.483478, 192.0.111.1, 128.0.0.22, 122
30589168, 258036.483484, 192.0.111.1, 128.0.0.22, 122
30589177, 258036.518579, 192.0.111.1, 128.0.0.22, 137
30589178, 258036.518582, 192.0.111.1, 128.0.0.22, 137
30589191, 258036.549947, 192.0.111.1, 128.0.0.22, 132
30589192, 258036.550063, 192.0.111.1, 128.0.0.22, 132
30589197, 258036.577793, 192.0.111.1, 128.0.0.22, 127
30589198, 258036.577796, 192.0.111.1, 128.0.0.22, 127
30589211, 258036.608157, 192.0.111.1, 128.0.0.22, 131
30589212, 258036.608159, 192.0.111.1, 128.0.0.22, 131
30589218, 258036.636768, 192.0.111.1, 128.0.0.22, 87
30589219, 258036.636770, 192.0.111.1, 128.0.0.22, 87
30589227, 258036.668239, 192.0.111.1, 128.0.0.22, 127
30589228, 258036.668244, 192.0.111.1, 128.0.0.22, 127
30589237, 258036.692478, 192.0.111.1, 128.0.0.22, 139
30589238, 258036.692483, 192.0.111.1, 128.0.0.22, 139
30589247, 258036.727703, 192.0.111.1, 128.0.0.22, 138
30589248, 258036.727706, 192.0.111.1, 128.0.0.22, 138
30589257, 258036.758935, 192.0.111.1, 128.0.0.22, 134
30589258, 258036.758940, 192.0.111.1, 128.0.0.22, 134
30589274, 258036.815781, 192.0.111.1, 128.0.0.22, 136
30589275, 258036.815787, 192.0.111.1, 128.0.0.22, 136
30589299, 258036.885858, 192.0.111.1, 128.0.0.22, 89
30589300, 258036.885862, 192.0.111.1, 128.0.0.22, 89
30589302, 258036.889994, 192.0.111.1, 128.0.0.22, 134
30589303, 258036.889997, 192.0.111.1, 128.0.0.22, 134
30589304, 258036.893989, 192.0.111.1, 128.0.0.22, 135
30589305, 258036.893992, 192.0.111.1, 128.0.0.22, 135
30589306, 258036.905720, 192.0.111.1, 128.0.0.22, 124
30589307, 258036.905723, 192.0.111.1, 128.0.0.22, 124
30589317, 258036.936336, 192.0.111.1, 128.0.0.22, 128
30589318, 258036.936342, 192.0.111.1, 128.0.0.22, 128
30589340, 258037.013531, 192.0.111.1, 128.0.0.22, 131
30589341, 258037.013536, 192.0.111.1, 128.0.0.22, 131
30589344, 258037.015670, 192.0.111.1, 128.0.0.22, 83
30589345, 258037.015679, 192.0.111.1, 128.0.0.22, 83
30589346, 258037.025159, 192.0.111.1, 128.0.0.22, 122
30589347, 258037.025162, 192.0.111.1, 128.0.0.22, 122
30589356, 258037.055640, 192.0.111.1, 128.0.0.22, 130
30589357, 258037.055642, 192.0.111.1, 128.0.0.22, 130
30589367, 258037.085613, 192.0.111.1, 128.0.0.22, 138
30589368, 258037.085618, 192.0.111.1, 128.0.0.22, 138
30589377, 258037.115722, 192.0.111.1, 128.0.0.22, 133
30589378, 258037.115728, 192.0.111.1, 128.0.0.22, 133
